"[1, 1, 0]",1.2063462138175964,18:43:00
"[1, 1, 0]",1.2063462138175964,18:43:00
"[1, 1, 0]",1.2063462138175964,18:43:00
"[1, 1, 0]",1.2043901681900024,18:43:00
"[1, 1, 0]",1.2043901681900024,18:43:00
"[1, 1, 0]",1.1949087381362915,18:43:00
"[1, 1, 0]",1.1949087381362915,18:43:00
"[1, 1, 0]",1.1949087381362915,18:43:00
"[1, 1, 0]",1.1871384382247925,18:43:00
"[1, 1, 0]",1.1871384382247925,18:43:00
"[1, 1, 0]",1.178827166557312,18:43:01
"[1, 1, 0]",1.178827166557312,18:43:01
"[1, 1, 0]",1.178827166557312,18:43:01
"[1, 1, 0]",1.173018217086792,18:43:01
"[1, 1, 0]",1.173018217086792,18:43:01
"[1, 1, 0]",1.15226149559021,18:43:01
"[1, 1, 0]",1.15226149559021,18:43:01
"[1, 1, 0]",1.1382136940956116,18:43:01
"[1, 1, 0]",1.1382136940956116,18:43:01
"[1, 1, 0]",1.108753740787506,18:43:01
"[1, 1, 0]",1.108753740787506,18:43:01
"[1, 1, 0]",1.0773844718933105,18:43:01
"[1, 1, 0]",1.0773844718933105,18:43:01
"[1, 1, 0]",1.0773844718933105,18:43:01
"[1, 1, 0]",1.0447003245353699,18:43:01
"[1, 1, 0]",1.0447003245353699,18:43:01
"[1, 1, 0]",1.0113580822944641,18:43:01
"[1, 1, 0]",1.0113580822944641,18:43:01
"[1, 1, 0]",0.9741849899291992,18:43:02
"[1, 1, 0]",0.9741849899291992,18:43:02
"[1, 1, 0]",0.928120493888855,18:43:02
"[1, 1, 0]",0.928120493888855,18:43:02
"[1, 1, 0]",0.8914750218391418,18:43:02
"[1, 1, 0]",0.8914750218391418,18:43:02
"[1, 1, 0]",0.8411898016929626,18:43:02
"[1, 1, 0]",0.8411898016929626,18:43:02
"[1, 1, 0]",0.8411898016929626,18:43:02
"[1, 1, 0]",0.7993080615997314,18:43:02
"[1, 1, 0]",0.7993080615997314,18:43:02
"[1, 1, 0]",0.7550249099731445,18:43:02
"[1, 1, 0]",0.7550249099731445,18:43:02
"[1, 1, 0]",0.7075586915016174,18:43:02
"[1, 1, 0]",0.7075586915016174,18:43:02
"[1, 1, 0]",0.6579645872116089,18:43:02
"[1, 1, 0]",0.6579645872116089,18:43:03
"[1, 1, 0]",0.6054303646087646,18:43:03
"[1, 1, 0]",0.6054303646087646,18:43:03
"[1, 1, 0]",0.552429735660553,18:43:03
"[1, 1, 0]",0.552429735660553,18:43:03
"[1, 1, 0]",0.5066366195678711,18:43:03
"[1, 1, 0]",0.5066366195678711,18:43:03
"[1, 1, 0]",0.4506700038909912,18:43:03
"[1, 1, 0]",0.4506700038909912,18:43:03
"[1, 1, 0]",0.3974738121032715,18:43:03
"[1, 1, 0]",0.3974738121032715,18:43:03
"[1, 1, 0]",0.3457692861557007,18:43:03
"[1, 1, 0]",0.3457692861557007,18:43:03
"[1, 1, 0]",0.2914125919342041,18:43:03
"[1, 1, 0]",0.2914125919342041,18:43:03
"[1, 1, 0]",0.2406635880470276,18:43:03
"[1, 1, 0]",0.1872950792312622,18:43:04
"[1, 1, 0]",0.1872950792312622,18:43:04
"[1, 1, 0]",0.13527685403823853,18:43:04
"[1, 1, 0]",0.13527685403823853,18:43:04
"[1, 1, 0]",0.07997918128967285,18:43:04
"[1, 1, 0]",0.07997918128967285,18:43:04
"[1, 1, 0]",0.027381598949432373,18:43:04
"[1, 1, 0]",0.027381598949432373,18:43:04
"[1, 0, 0]",0.968899130821228,18:43:04
"[1, 0, 0]",0.968899130821228,18:43:04
"[1, 0, 0]",0.918524444103241,18:43:04
"[1, 0, 0]",0.918524444103241,18:43:04
"[1, 0, 0]",0.8730566501617432,18:43:04
"[1, 0, 0]",0.8730566501617432,18:43:04
"[1, 0, 0]",0.8293134570121765,18:43:04
"[1, 0, 0]",0.8293134570121765,18:43:05
"[1, 0, 0]",0.7785163521766663,18:43:05
"[1, 0, 0]",0.7785163521766663,18:43:05
"[1, 0, 0]",0.7390496730804443,18:43:05
"[1, 0, 0]",0.7005990147590637,18:43:05
"[1, 0, 0]",0.7005990147590637,18:43:05
"[1, 0, 0]",0.6645974516868591,18:43:05
"[1, 0, 0]",0.6645974516868591,18:43:05
"[1, 0, 0]",0.6377905011177063,18:43:05
"[1, 0, 0]",0.6377905011177063,18:43:05
"[1, 0, 0]",0.61180579662323,18:43:05
"[1, 0, 0]",0.61180579662323,18:43:05
"[1, 0, 0]",0.5907843112945557,18:43:05
"[1, 0, 0]",0.5907843112945557,18:43:05
"[1, 0, 0]",0.5697459578514099,18:43:05
"[1, 0, 0]",0.5697459578514099,18:43:06
"[1, 0, 0]",0.5546666979789734,18:43:06
"[1, 0, 0]",0.5546666979789734,18:43:06
"[1, 0, 0]",0.5459664463996887,18:43:06
"[1, 0, 0]",0.5294821262359619,18:43:06
"[1, 0, 0]",0.5294821262359619,18:43:06
"[1, 0, 0]",0.5294821262359619,18:43:06
"[1, 0, 0]",0.5215993523597717,18:43:06
"[1, 0, 0]",0.5215993523597717,18:43:06
"[1, 0, 0]",0.5145484805107117,18:43:06
"[1, 0, 0]",0.5082562565803528,18:43:06
"[1, 0, 0]",0.5082562565803528,18:43:06
"[1, 0, 0]",0.5071897506713867,18:43:06
"[1, 0, 0]",0.5071897506713867,18:43:06
"[1, 0, 0]",0.5017597377300262,18:43:06
"[1, 0, 0]",0.5017597377300262,18:43:07
"[1, 0, 0]",0.4994012117385864,18:43:07
"[1, 0, 0]",0.4994012117385864,18:43:07
"[1, 0, 0]",0.5008762776851654,18:43:07
"[1, 0, 0]",0.5008762776851654,18:43:07
"[1, 0, 0]",0.5015166103839874,18:43:07
"[1, 0, 0]",0.5015166103839874,18:43:07
"[1, 0, 0]",0.5017580986022949,18:43:07
"[1, 0, 0]",0.5017580986022949,18:43:07
"[1, 0, 0]",0.5021393299102783,18:43:07
"[1, 0, 0]",0.5021393299102783,18:43:07
"[1, 0, 0]",0.5021039843559265,18:43:07
"[1, 0, 0]",0.5021039843559265,18:43:07
"[1, 0, 0]",0.5020419061183929,18:43:07
"[1, 0, 0]",0.5019883513450623,18:43:08
"[1, 0, 0]",0.5019883513450623,18:43:08
"[1, 0, 0]",0.5019580125808716,18:43:08
"[1, 0, 0]",0.5019580125808716,18:43:08
"[1, 0, 0]",0.5019566118717194,18:43:08
"[1, 0, 0]",0.5019566118717194,18:43:08
"[1, 0, 0]",0.5019879341125488,18:43:08
"[1, 0, 0]",0.5019879341125488,18:43:08
"[1, 0, 0]",0.5020557343959808,18:43:08
"[1, 0, 0]",0.5020557343959808,18:43:08
"[1, 0, 0]",0.502156525850296,18:43:08
"[1, 0, 0]",0.502288281917572,18:43:08
"[1, 0, 0]",0.502288281917572,18:43:08
"[1, 0, 0]",0.502443939447403,18:43:08
"[1, 0, 0]",0.502443939447403,18:43:08
"[1, 0, 0]",0.5026220977306366,18:43:09
"[1, 0, 0]",0.5026220977306366,18:43:09
"[1, 0, 0]",0.5028234124183655,18:43:09
"[1, 0, 0]",0.5028234124183655,18:43:09
"[1, 0, 0]",0.503040075302124,18:43:09
"[1, 0, 0]",0.503040075302124,18:43:09
"[1, 0, 0]",0.5032727122306824,18:43:09
"[1, 0, 0]",0.5032727122306824,18:43:09
"[1, 0, 0]",0.50351881980896,18:43:09
"[1, 0, 0]",0.5037763118743896,18:43:09
"[1, 0, 0]",0.5037763118743896,18:43:09
"[1, 0, 0]",0.5040441155433655,18:43:09
"[1, 0, 0]",0.5040441155433655,18:43:09
"[1, 0, 0]",0.5043188333511353,18:43:09
"[1, 0, 0]",0.5043188333511353,18:43:09
"[1, 0, 0]",0.50460284948349,18:43:10
"[1, 0, 0]",0.50460284948349,18:43:10
"[1, 0, 0]",0.5048896670341492,18:43:10
"[1, 0, 0]",0.5048896670341492,18:43:10
"[1, 0, 0]",0.5051835775375366,18:43:10
"[1, 0, 0]",0.5051835775375366,18:43:10
"[1, 0, 0]",0.5054818391799927,18:43:10
"[1, 0, 0]",0.5054818391799927,18:43:10
"[1, 0, 0]",0.5057827234268188,18:43:10
"[1, 0, 0]",0.5057827234268188,18:43:10
"[1, 0, 0]",0.5060882568359375,18:43:10
"[1, 0, 0]",0.5060882568359375,18:43:10
"[1, 0, 0]",0.506395161151886,18:43:10
"[1, 0, 0]",0.506395161151886,18:43:10
"[1, 0, 0]",0.5067059397697449,18:43:10
"[1, 0, 0]",0.5067059397697449,18:43:11
"[1, 0, 0]",0.5070163011550903,18:43:11
"[1, 0, 0]",0.5073307752609253,18:43:11
"[1, 0, 0]",0.5073307752609253,18:43:11
"[1, 0, 0]",0.5076452493667603,18:43:11
"[1, 0, 0]",0.5076452493667603,18:43:11
"[1, 0, 0]",0.50795978307724,18:43:11
"[1, 0, 0]",0.50795978307724,18:43:11
"[1, 0, 0]",0.5082773566246033,18:43:11
"[1, 0, 0]",0.5082773566246033,18:43:11
"[1, 0, 0]",0.5082672834396362,18:43:11
"[1, 0, 0]",0.5082672834396362,18:43:11
"[1, 0, 0]",0.5079671144485474,18:43:11
"[1, 0, 0]",0.5079671144485474,18:43:11
"[1, 0, 0]",0.5076656937599182,18:43:12
"[1, 0, 0]",0.5073651075363159,18:43:12
"[1, 0, 0]",0.5073651075363159,18:43:12
"[1, 0, 0]",0.5070623755455017,18:43:12
"[1, 0, 0]",0.5070623755455017,18:43:12
"[1, 0, 0]",0.5067605972290039,18:43:12
"[1, 0, 0]",0.5067605972290039,18:43:12
"[1, 0, 0]",0.5064501762390137,18:43:12
"[1, 0, 0]",0.5064501762390137,18:43:12
"[1, 0, 0]",0.5061355829238892,18:43:12
"[1, 0, 0]",0.5061355829238892,18:43:12
"[1, 0, 0]",0.5058241486549377,18:43:12
"[1, 0, 0]",0.5058241486549377,18:43:12
"[1, 0, 0]",0.5055095553398132,18:43:12
"[1, 0, 0]",0.5055095553398132,18:43:12
"[1, 0, 0]",0.5051968097686768,18:43:12
"[1, 0, 0]",0.5051968097686768,18:43:13
"[1, 0, 0]",0.5048831701278687,18:43:13
"[1, 0, 0]",0.5048831701278687,18:43:13
"[1, 0, 0]",0.5045696496963501,18:43:13
"[1, 0, 0]",0.5045696496963501,18:43:13
"[1, 0, 0]",0.5042577981948853,18:43:13
"[1, 0, 0]",0.5042577981948853,18:43:13
"[1, 0, 0]",0.5039442181587219,18:43:13
"[1, 0, 0]",0.5039442181587219,18:43:13
"[1, 0, 0]",0.5036332011222839,18:43:13
"[1, 0, 0]",0.5033197999000549,18:43:13
"[1, 0, 0]",0.5033197999000549,18:43:13
"[1, 0, 0]",0.5026822686195374,18:43:13
"[1, 0, 0]",0.5026822686195374,18:43:13
"[1, 0, 0]",0.5023691654205322,18:43:13
"[1, 0, 0]",0.5023691654205322,18:43:14
"[1, 0, 0]",0.5020573139190674,18:43:14
"[1, 0, 0]",0.5020573139190674,18:43:14
"[1, 0, 0]",0.5017448663711548,18:43:14
"[1, 0, 0]",0.5017448663711548,18:43:14
"[1, 0, 0]",0.5014326572418213,18:43:14
"[1, 0, 0]",0.5014326572418213,18:43:14
"[1, 0, 0]",0.501122236251831,18:43:14
"[1, 0, 0]",0.501122236251831,18:43:14
"[1, 0, 0]",0.5009446740150452,18:43:14
"[1, 0, 0]",0.5009446740150452,18:43:14
"[1, 0, 0]",0.5012716054916382,18:43:14
"[1, 0, 0]",0.5015976428985596,18:43:14
"[1, 0, 0]",0.5015976428985596,18:43:14
"[1, 0, 0]",0.5019239187240601,18:43:14
"[1, 0, 0]",0.5019239187240601,18:43:15
"[1, 0, 0]",0.5022509098052979,18:43:15
"[1, 0, 0]",0.5022509098052979,18:43:15
"[1, 0, 0]",0.5025756359100342,18:43:15
"[1, 0, 0]",0.5025756359100342,18:43:15
"[1, 0, 0]",0.502902626991272,18:43:15
"[1, 0, 0]",0.502902626991272,18:43:15
"[1, 0, 0]",0.5032283067703247,18:43:15
"[1, 0, 0]",0.5032283067703247,18:43:15
"[1, 0, 0]",0.5035524964332581,18:43:15
"[1, 0, 0]",0.5035524964332581,18:43:15
"[1, 0, 0]",0.5038788914680481,18:43:15
"[1, 0, 0]",0.5038788914680481,18:43:15
"[1, 0, 0]",0.5042037963867188,18:43:15
"[1, 0, 0]",0.5042037963867188,18:43:15
"[1, 0, 0]",0.504528284072876,18:43:16
"[1, 0, 0]",0.504528284072876,18:43:16
"[1, 0, 0]",0.5048533082008362,18:43:16
"[1, 0, 0]",0.5048533082008362,18:43:16
"[1, 0, 0]",0.5051774978637695,18:43:16
"[1, 0, 0]",0.5055014491081238,18:43:16
"[1, 0, 0]",0.5055014491081238,18:43:16
"[1, 0, 0]",0.5058267116546631,18:43:16
"[1, 0, 0]",0.5058267116546631,18:43:16
"[1, 0, 0]",0.5061522126197815,18:43:16
"[1, 0, 0]",0.5061522126197815,18:43:16
"[1, 0, 0]",0.5064748525619507,18:43:16
"[1, 0, 0]",0.5064748525619507,18:43:16
"[1, 0, 0]",0.5067986249923706,18:43:16
"[1, 0, 0]",0.5067986249923706,18:43:16
"[1, 0, 0]",0.5071234703063965,18:43:17
"[1, 0, 0]",0.5071234703063965,18:43:17
"[1, 0, 0]",0.5074458122253418,18:43:17
"[1, 0, 0]",0.5074458122253418,18:43:17
"[1, 0, 0]",0.5077695250511169,18:43:17
"[1, 0, 0]",0.5077695250511169,18:43:17
"[1, 0, 0]",0.508093535900116,18:43:17
"[1, 0, 0]",0.508093535900116,18:43:17
"[1, 0, 0]",0.508415937423706,18:43:17
"[1, 0, 0]",0.508415937423706,18:43:17
"[1, 0, 0]",0.5085558295249939,18:43:17
"[1, 0, 0]",0.5085558295249939,18:43:17
"[1, 0, 0]",0.5082399249076843,18:43:17
"[1, 0, 0]",0.5082399249076843,18:43:17
"[1, 0, 0]",0.507926344871521,18:43:17
"[1, 0, 0]",0.507926344871521,18:43:18
"[1, 0, 0]",0.5076106190681458,18:43:18
"[1, 0, 0]",0.5076106190681458,18:43:18
"[1, 0, 0]",0.5072964429855347,18:43:18
"[1, 0, 0]",0.5072964429855347,18:43:18
"[1, 0, 0]",0.5069824457168579,18:43:18
"[1, 0, 0]",0.5066671967506409,18:43:18
"[1, 0, 0]",0.5066671967506409,18:43:18
"[1, 0, 0]",0.5063538551330566,18:43:18
"[1, 0, 0]",0.5063538551330566,18:43:18
"[1, 0, 0]",0.5063538551330566,18:43:18
"[1, 0, 0]",0.5060399174690247,18:43:18
"[1, 0, 0]",0.5060399174690247,18:43:18
"[1, 0, 0]",0.5057249665260315,18:43:18
"[1, 0, 0]",0.5057249665260315,18:43:18
